,subid,gender,age,language,trial.num,context.condition,item,response,correct,rt,text.condition,image.condition
5633,c100,Decline,25,English,1,0,keys,FALSE,0,2584,negative,nothing
5634,c100,Decline,25,English,2,0,forks,TRUE,1,1769,negative,nothing
5635,c100,Decline,25,English,3,3,cars,TRUE,1,1835,positive,item
5636,c100,Decline,25,English,4,2,ice cream cones,FALSE,1,1112,positive,nothing
5637,c100,Decline,25,English,5,0,lollipops,TRUE,1,881,positive,item
5638,c100,Decline,25,English,6,3,pencils,FALSE,1,2185,positive,nothing
5639,c100,Decline,25,English,7,3,crayons,TRUE,1,3283,negative,nothing
5640,c100,Decline,25,English,8,0,donuts,TRUE,0,778,positive,nothing
5641,c100,Decline,25,English,9,3,rainboots,FALSE,1,777,positive,nothing
5642,c100,Decline,25,English,10,0,mittens,TRUE,0,851,negative,item
5643,c100,Decline,25,English,11,2,cookies,TRUE,1,571,positive,item
5644,c100,Decline,25,English,12,3,apples,FALSE,1,671,negative,item
5645,c100,Decline,25,English,13,1,kites,FALSE,1,841,negative,item
5646,c100,Decline,25,English,14,3,flowers,FALSE,0,1767,negative,nothing
5647,c100,Decline,25,English,15,2,umbrellas,FALSE,1,993,negative,item
5648,c100,Decline,25,English,16,1,daisies,TRUE,1,952,positive,item
5649,c100,Decline,25,English,17,3,cakes,TRUE,1,419,positive,item
5650,c100,Decline,25,English,18,2,balloons,TRUE,1,1984,negative,nothing
5651,c100,Decline,25,English,19,1,buckets,FALSE,1,5120,negative,item
5652,c100,Decline,25,English,20,2,cats,TRUE,1,1334,negative,nothing
5653,c100,Decline,25,English,21,2,fish,TRUE,0,1092,negative,item
5654,c100,Decline,25,English,22,2,bows,FALSE,1,2006,positive,nothing
5655,c100,Decline,25,English,23,1,presents,FALSE,0,1434,negative,nothing
5656,c100,Decline,25,English,24,1,shovels,FALSE,0,1354,negative,nothing
5657,c100,Decline,25,English,25,3,guitars,FALSE,1,3005,negative,item
5658,c100,Decline,25,English,26,2,phones,TRUE,1,878,positive,item
5659,c100,Decline,25,English,27,0,scissors,TRUE,1,843,positive,item
5660,c100,Decline,25,English,28,1,dogs,FALSE,1,1048,positive,nothing
5661,c100,Decline,25,English,29,1,carrots,FALSE,1,1511,positive,nothing
5662,c100,Decline,25,English,30,0,plants,FALSE,1,1297,negative,item
5663,c100,Decline,25,English,31,1,purses,TRUE,1,1191,positive,item
5664,c100,Decline,25,English,32,0,bananas,FALSE,1,2100,positive,nothing
65,c222,F,45,English,1,2,bananas,TRUE,1,2568,positive,item
66,c222,F,45,English,2,2,flowers,FALSE,1,3081,negative,item
67,c222,F,45,English,3,1,donuts,TRUE,1,1752,positive,item
68,c222,F,45,English,4,1,plants,FALSE,1,1414,positive,nothing
69,c222,F,45,English,5,0,shovels,FALSE,1,1849,positive,nothing
70,c222,F,45,English,6,0,kites,FALSE,1,1859,positive,nothing
71,c222,F,45,English,7,3,cars,FALSE,1,2022,negative,item
72,c222,F,45,English,8,3,fish,TRUE,1,971,positive,item
73,c222,F,45,English,9,3,mittens,FALSE,1,1437,negative,item
74,c222,F,45,English,10,3,lollipops,FALSE,1,1158,positive,nothing
75,c222,F,45,English,11,2,carrots,TRUE,1,1384,negative,nothing
76,c222,F,45,English,12,2,cakes,FALSE,1,1244,negative,item
77,c222,F,45,English,13,0,dogs,TRUE,1,1873,negative,nothing
78,c222,F,45,English,14,3,keys,FALSE,1,1091,positive,nothing
79,c222,F,45,English,15,2,apples,TRUE,1,1435,positive,item
80,c222,F,45,English,16,0,cookies,TRUE,1,1722,positive,item
81,c222,F,45,English,17,1,buckets,FALSE,0,1814,positive,item
82,c222,F,45,English,18,0,purses,FALSE,1,2027,negative,item
83,c222,F,45,English,19,3,balloons,TRUE,1,1335,negative,nothing
84,c222,F,45,English,20,0,pencils,TRUE,1,1224,positive,item
85,c222,F,45,English,21,2,bows,FALSE,1,2469,positive,nothing
86,c222,F,45,English,22,0,scissors,FALSE,1,1301,negative,item
87,c222,F,45,English,23,1,forks,TRUE,1,1610,negative,nothing
88,c222,F,45,English,24,0,guitars,TRUE,1,2241,negative,nothing
89,c222,F,45,English,25,2,phones,FALSE,1,1384,positive,nothing
90,c222,F,45,English,26,1,umbrellas,FALSE,1,1580,negative,item
91,c222,F,45,English,27,1,crayons,TRUE,1,1641,negative,nothing
92,c222,F,45,English,28,1,daisies,FALSE,1,1511,negative,item
93,c222,F,45,English,29,3,cats,TRUE,1,1726,negative,nothing
94,c222,F,45,English,30,3,ice cream cones,TRUE,1,1968,positive,item
95,c222,F,45,English,31,2,rainboots,TRUE,1,1718,negative,nothing
96,c222,F,45,English,32,1,presents,FALSE,1,1654,positive,nothing
161,c104,F,55,English,1,3,carrots,TRUE,1,1840,positive,item
162,c104,F,55,English,2,0,bananas,FALSE,1,1147,negative,item
163,c104,F,55,English,3,3,shovels,FALSE,1,1122,negative,item
164,c104,F,55,English,4,3,phones,FALSE,1,1029,positive,nothing
165,c104,F,55,English,5,1,scissors,FALSE,1,1077,negative,item
166,c104,F,55,English,6,2,donuts,FALSE,1,660,negative,item
167,c104,F,55,English,7,0,mittens,FALSE,1,1466,positive,nothing
168,c104,F,55,English,8,1,crayons,TRUE,1,1368,negative,nothing
169,c104,F,55,English,9,0,cookies,FALSE,1,789,negative,item
170,c104,F,55,English,10,0,forks,TRUE,1,682,positive,item
171,c104,F,55,English,11,2,buckets,FALSE,1,1152,positive,nothing
172,c104,F,55,English,12,0,flowers,FALSE,1,1006,positive,nothing
173,c104,F,55,English,13,1,cats,FALSE,1,850,negative,item
174,c104,F,55,English,14,1,guitars,FALSE,1,882,positive,nothing
175,c104,F,55,English,15,1,apples,FALSE,1,976,positive,nothing
176,c104,F,55,English,16,0,bows,FALSE,0,1349,negative,nothing
177,c104,F,55,English,17,3,plants,TRUE,1,733,positive,item
178,c104,F,55,English,18,1,daisies,TRUE,1,607,positive,item
179,c104,F,55,English,19,2,rainboots,TRUE,1,714,positive,item
180,c104,F,55,English,20,3,keys,FALSE,1,1836,negative,item
181,c104,F,55,English,21,2,umbrellas,FALSE,1,1054,positive,nothing
182,c104,F,55,English,22,0,cars,TRUE,1,2292,negative,nothing
183,c104,F,55,English,23,2,fish,TRUE,1,673,positive,item
184,c104,F,55,English,24,3,lollipops,TRUE,1,1176,negative,nothing
185,c104,F,55,English,25,2,presents,FALSE,1,830,negative,item
186,c104,F,55,English,26,1,dogs,TRUE,1,797,positive,item
187,c104,F,55,English,27,3,kites,FALSE,1,821,positive,nothing
188,c104,F,55,English,28,1,balloons,TRUE,1,909,negative,nothing
189,c104,F,55,English,29,2,cakes,FALSE,0,995,negative,nothing
190,c104,F,55,English,30,2,pencils,TRUE,1,1017,negative,nothing
191,c104,F,55,English,31,0,ice cream cones,TRUE,1,886,positive,item
192,c104,F,55,English,32,3,purses,TRUE,1,1013,negative,nothing
193,c227,F,45,english,1,0,phones,FALSE,1,1240,negative,item
194,c227,F,45,english,2,3,keys,TRUE,1,1033,negative,nothing
195,c227,F,45,english,3,0,cars,TRUE,1,888,positive,item
196,c227,F,45,english,4,2,cakes,TRUE,1,1043,positive,item
197,c227,F,45,english,5,1,mittens,FALSE,1,826,positive,nothing
198,c227,F,45,english,6,1,fish,FALSE,1,801,positive,nothing
199,c227,F,45,english,7,3,shovels,FALSE,1,1035,positive,nothing
200,c227,F,45,english,8,1,cats,FALSE,1,1130,negative,item
201,c227,F,45,english,9,0,purses,TRUE,1,730,positive,item
202,c227,F,45,english,10,3,apples,FALSE,1,1028,negative,item
203,c227,F,45,english,11,0,bows,TRUE,1,2715,negative,nothing
204,c227,F,45,english,12,2,cookies,FALSE,1,1370,positive,nothing
205,c227,F,45,english,13,2,rainboots,FALSE,1,1235,negative,item
206,c227,F,45,english,14,3,umbrellas,TRUE,1,1210,negative,nothing
207,c227,F,45,english,15,1,pencils,TRUE,1,1178,negative,nothing
208,c227,F,45,english,16,0,dogs,FALSE,1,1435,positive,nothing
209,c227,F,45,english,17,0,donuts,FALSE,0,1241,negative,nothing
210,c227,F,45,english,18,2,balloons,FALSE,1,1442,positive,nothing
211,c227,F,45,english,19,1,lollipops,TRUE,1,955,positive,item
212,c227,F,45,english,20,2,guitars,FALSE,0,938,negative,nothing
213,c227,F,45,english,21,3,buckets,TRUE,1,1403,positive,item
214,c227,F,45,english,22,1,daisies,FALSE,1,1180,negative,item
215,c227,F,45,english,23,3,scissors,TRUE,1,1072,positive,item
216,c227,F,45,english,24,0,carrots,FALSE,1,972,negative,item
217,c227,F,45,english,25,2,bananas,TRUE,1,1324,negative,nothing
218,c227,F,45,english,26,3,plants,TRUE,0,1418,positive,nothing
219,c227,F,45,english,27,1,presents,TRUE,1,1163,positive,item
220,c227,F,45,english,28,2,forks,TRUE,1,1266,positive,item
221,c227,F,45,english,29,2,ice cream cones,FALSE,1,851,negative,item
222,c227,F,45,english,30,3,flowers,FALSE,1,2545,negative,item
223,c227,F,45,english,31,1,kites,TRUE,1,1523,negative,nothing
224,c227,F,45,english,32,0,crayons,FALSE,1,1315,positive,nothing
225,c123,F,35,English,1,3,keys,FALSE,1,1140,negative,item
226,c123,F,35,English,2,1,daisies,TRUE,1,879,negative,nothing
227,c123,F,35,English,3,2,ice cream cones,TRUE,1,896,negative,nothing
228,c123,F,35,English,4,2,kites,TRUE,1,672,positive,item
229,c123,F,35,English,5,1,fish,FALSE,1,657,negative,item
230,c123,F,35,English,6,3,forks,TRUE,1,761,negative,nothing
231,c123,F,35,English,7,1,donuts,TRUE,1,761,positive,item
232,c123,F,35,English,8,0,cakes,FALSE,1,929,positive,nothing
233,c123,F,35,English,9,2,flowers,TRUE,1,617,positive,item
234,c123,F,35,English,10,3,bows,TRUE,1,766,positive,item
235,c123,F,35,English,11,0,umbrellas,FALSE,1,786,negative,item
236,c123,F,35,English,12,0,dogs,TRUE,1,519,positive,item
237,c123,F,35,English,13,0,presents,TRUE,1,880,negative,nothing
238,c123,F,35,English,14,3,scissors,TRUE,1,728,positive,item
239,c123,F,35,English,15,2,pencils,FALSE,1,784,positive,nothing
240,c123,F,35,English,16,2,cats,FALSE,1,730,positive,nothing
241,c123,F,35,English,17,0,balloons,FALSE,1,1005,positive,nothing
242,c123,F,35,English,18,1,mittens,TRUE,1,912,negative,nothing
243,c123,F,35,English,19,3,cookies,FALSE,1,688,positive,nothing
244,c123,F,35,English,20,1,shovels,FALSE,1,1022,positive,nothing
245,c123,F,35,English,21,2,plants,TRUE,1,801,negative,nothing
246,c123,F,35,English,22,0,purses,FALSE,1,721,negative,item
247,c123,F,35,English,23,1,rainboots,FALSE,1,769,negative,item
248,c123,F,35,English,24,2,bananas,FALSE,1,754,negative,item
249,c123,F,35,English,25,0,apples,TRUE,1,521,positive,item
250,c123,F,35,English,26,1,guitars,FALSE,1,802,positive,nothing
251,c123,F,35,English,27,3,crayons,FALSE,1,769,negative,item
252,c123,F,35,English,28,3,lollipops,FALSE,1,754,positive,nothing
253,c123,F,35,English,29,1,phones,TRUE,1,514,positive,item
254,c123,F,35,English,30,3,buckets,FALSE,0,977,negative,nothing
255,c123,F,35,English,31,0,cars,TRUE,1,871,negative,nothing
256,c123,F,35,English,32,2,carrots,FALSE,1,609,negative,item
321,c200,F,25,English,1,3,plants,FALSE,1,2366,negative,item
322,c200,F,25,English,2,0,kites,TRUE,1,1375,positive,item
323,c200,F,25,English,3,0,presents,FALSE,1,1066,negative,item
324,c200,F,25,English,4,1,bows,FALSE,1,1486,positive,nothing
325,c200,F,25,English,5,1,balloons,FALSE,1,1456,negative,item
326,c200,F,25,English,6,0,rainboots,TRUE,1,1514,negative,nothing
327,c200,F,25,English,7,3,flowers,FALSE,1,3258,positive,nothing
328,c200,F,25,English,8,2,fish,FALSE,1,1313,positive,nothing
329,c200,F,25,English,9,0,ice cream cones,TRUE,1,1220,negative,nothing
330,c200,F,25,English,10,3,crayons,TRUE,1,1132,positive,item
331,c200,F,25,English,11,2,cats,FALSE,1,914,positive,nothing
332,c200,F,25,English,12,1,cookies,TRUE,1,788,positive,item
333,c200,F,25,English,13,0,purses,FALSE,1,1529,positive,nothing
334,c200,F,25,English,14,0,mittens,TRUE,1,853,positive,item
335,c200,F,25,English,15,1,carrots,TRUE,1,1970,negative,nothing
336,c200,F,25,English,16,3,dogs,FALSE,1,1071,negative,item
337,c200,F,25,English,17,1,daisies,FALSE,1,1117,positive,nothing
338,c200,F,25,English,18,0,forks,FALSE,1,1859,positive,nothing
339,c200,F,25,English,19,2,pencils,TRUE,1,1077,negative,nothing
340,c200,F,25,English,20,0,umbrellas,FALSE,1,792,negative,item
341,c200,F,25,English,21,1,scissors,TRUE,1,1071,negative,nothing
342,c200,F,25,English,22,3,phones,TRUE,1,1242,positive,item
343,c200,F,25,English,23,2,cakes,TRUE,1,946,positive,item
344,c200,F,25,English,24,2,buckets,FALSE,1,901,negative,item
345,c200,F,25,English,25,1,lollipops,FALSE,1,813,negative,item
346,c200,F,25,English,26,3,keys,TRUE,1,1271,negative,nothing
347,c200,F,25,English,27,2,cars,TRUE,1,1006,negative,nothing
348,c200,F,25,English,28,2,apples,FALSE,1,1208,negative,item
349,c200,F,25,English,29,1,bananas,TRUE,1,690,positive,item
350,c200,F,25,English,30,3,shovels,FALSE,1,1189,positive,nothing
351,c200,F,25,English,31,3,donuts,TRUE,1,1501,negative,nothing
352,c200,F,25,English,32,2,guitars,TRUE,1,1096,positive,item
417,c112,F,65,emglish,1,0,fish,TRUE,1,2723,negative,nothing
418,c112,F,65,emglish,2,2,kites,TRUE,1,2674,negative,nothing
419,c112,F,65,emglish,3,3,cars,TRUE,1,1329,positive,item
420,c112,F,65,emglish,4,2,cats,TRUE,1,1465,positive,item
421,c112,F,65,emglish,5,0,daisies,FALSE,1,1647,positive,nothing
422,c112,F,65,emglish,6,1,shovels,TRUE,1,1006,positive,item
423,c112,F,65,emglish,7,1,scissors,FALSE,1,1071,positive,nothing
424,c112,F,65,emglish,8,1,presents,TRUE,0,1912,negative,item
425,c112,F,65,emglish,9,3,plants,FALSE,1,2397,positive,nothing
426,c112,F,65,emglish,10,1,rainboots,TRUE,1,2537,negative,nothing
427,c112,F,65,emglish,11,3,mittens,TRUE,1,1736,positive,item
428,c112,F,65,emglish,12,2,balloons,TRUE,1,2065,negative,nothing
429,c112,F,65,emglish,13,0,lollipops,FALSE,1,1285,negative,item
430,c112,F,65,emglish,14,0,keys,TRUE,0,1269,positive,nothing
431,c112,F,65,emglish,15,2,cookies,FALSE,1,1206,positive,nothing
432,c112,F,65,emglish,16,0,phones,FALSE,1,1499,negative,item
433,c112,F,65,emglish,17,0,bananas,TRUE,1,1006,positive,item
434,c112,F,65,emglish,18,2,guitars,FALSE,1,1279,negative,item
435,c112,F,65,emglish,19,2,pencils,FALSE,1,1396,positive,nothing
436,c112,F,65,emglish,20,2,cakes,FALSE,0,1145,positive,item
437,c112,F,65,emglish,21,3,forks,FALSE,1,2564,negative,item
438,c112,F,65,emglish,22,3,purses,TRUE,1,2071,negative,nothing
439,c112,F,65,emglish,23,1,umbrellas,FALSE,1,2158,positive,nothing
440,c112,F,65,emglish,24,3,carrots,FALSE,1,2452,negative,item
441,c112,F,65,emglish,25,0,buckets,TRUE,1,1085,positive,item
442,c112,F,65,emglish,26,3,apples,FALSE,1,1143,positive,nothing
443,c112,F,65,emglish,27,0,dogs,TRUE,1,3696,negative,nothing
444,c112,F,65,emglish,28,1,donuts,TRUE,1,1987,negative,nothing
445,c112,F,65,emglish,29,1,crayons,FALSE,1,1496,negative,item
446,c112,F,65,emglish,30,2,bows,FALSE,1,2644,negative,item
447,c112,F,65,emglish,31,3,ice cream cones,TRUE,1,1635,negative,nothing
448,c112,F,65,emglish,32,1,flowers,TRUE,1,1475,positive,item
449,c247,F,35,English,1,2,purses,TRUE,1,2806,positive,item
450,c247,F,35,English,2,0,kites,FALSE,1,1935,negative,item
451,c247,F,35,English,3,1,ice cream cones,FALSE,1,1241,positive,nothing
452,c247,F,35,English,4,0,presents,TRUE,1,1298,negative,nothing
453,c247,F,35,English,5,0,daisies,FALSE,1,943,positive,nothing
454,c247,F,35,English,6,2,crayons,TRUE,1,1128,positive,item
455,c247,F,35,English,7,0,keys,TRUE,1,961,positive,item
456,c247,F,35,English,8,0,buckets,FALSE,1,872,negative,item
457,c247,F,35,English,9,3,cakes,FALSE,1,847,positive,nothing
458,c247,F,35,English,10,2,balloons,FALSE,1,773,negative,item
459,c247,F,35,English,11,3,lollipops,TRUE,1,839,positive,item
460,c247,F,35,English,12,1,scissors,TRUE,1,615,positive,item
461,c247,F,35,English,13,3,mittens,TRUE,1,897,positive,item
462,c247,F,35,English,14,3,fish,FALSE,1,806,negative,item
463,c247,F,35,English,15,2,pencils,FALSE,1,919,positive,nothing
464,c247,F,35,English,16,0,donuts,TRUE,1,1257,negative,nothing
465,c247,F,35,English,17,3,guitars,FALSE,1,869,negative,item
466,c247,F,35,English,18,3,shovels,TRUE,1,858,negative,nothing
467,c247,F,35,English,19,3,forks,TRUE,1,949,negative,nothing
468,c247,F,35,English,20,2,plants,FALSE,1,931,negative,item
469,c247,F,35,English,21,1,rainboots,FALSE,1,1119,negative,item
470,c247,F,35,English,22,2,cats,TRUE,1,1041,negative,nothing
471,c247,F,35,English,23,1,dogs,TRUE,1,865,negative,nothing
472,c247,F,35,English,24,1,carrots,TRUE,1,1223,negative,nothing
473,c247,F,35,English,25,0,phones,FALSE,1,2098,positive,nothing
474,c247,F,35,English,26,1,flowers,FALSE,1,960,positive,nothing
475,c247,F,35,English,27,1,bows,TRUE,1,1192,positive,item
476,c247,F,35,English,28,2,cars,FALSE,1,1032,positive,nothing
477,c247,F,35,English,29,0,umbrellas,TRUE,1,898,positive,item
478,c247,F,35,English,30,2,cookies,TRUE,1,888,negative,nothing
479,c247,F,35,English,31,3,apples,FALSE,1,805,positive,nothing
480,c247,F,35,English,32,1,bananas,FALSE,1,1383,negative,item
545,c166,F,25,English,1,2,apples,FALSE,1,839,negative,item
546,c166,F,25,English,2,2,cars,TRUE,1,794,negative,nothing
547,c166,F,25,English,3,1,bananas,FALSE,0,592,negative,nothing
548,c166,F,25,English,4,0,mittens,TRUE,0,1033,negative,item
549,c166,F,25,English,5,3,buckets,TRUE,1,1611,positive,item
550,c166,F,25,English,6,1,forks,TRUE,1,871,positive,item
551,c166,F,25,English,7,1,keys,FALSE,1,796,negative,item
552,c166,F,25,English,8,1,cakes,FALSE,1,1100,positive,nothing
553,c166,F,25,English,9,3,cookies,TRUE,1,1110,negative,nothing
554,c166,F,25,English,10,0,scissors,TRUE,1,1178,positive,item
555,c166,F,25,English,11,2,phones,FALSE,1,872,positive,nothing
556,c166,F,25,English,12,0,purses,FALSE,1,1160,positive,nothing
557,c166,F,25,English,13,1,fish,TRUE,1,735,positive,item
558,c166,F,25,English,14,3,cats,FALSE,1,826,negative,item
559,c166,F,25,English,15,0,lollipops,FALSE,1,951,positive,nothing
560,c166,F,25,English,16,2,pencils,TRUE,1,804,positive,item
561,c166,F,25,English,17,1,balloons,FALSE,1,817,positive,nothing
562,c166,F,25,English,18,0,kites,FALSE,1,858,negative,item
563,c166,F,25,English,19,0,shovels,TRUE,1,1452,negative,nothing
564,c166,F,25,English,20,3,crayons,TRUE,1,655,positive,item
565,c166,F,25,English,21,1,presents,TRUE,1,924,negative,nothing
566,c166,F,25,English,22,3,donuts,TRUE,1,827,negative,nothing
567,c166,F,25,English,23,3,daisies,TRUE,0,1280,negative,item
568,c166,F,25,English,24,3,flowers,FALSE,1,764,positive,nothing
569,c166,F,25,English,25,2,plants,FALSE,1,1118,positive,nothing
570,c166,F,25,English,26,0,guitars,TRUE,1,749,positive,item
571,c166,F,25,English,27,1,bows,FALSE,1,780,negative,item
572,c166,F,25,English,28,2,ice cream cones,TRUE,1,827,positive,item
573,c166,F,25,English,29,2,carrots,FALSE,1,679,negative,item
574,c166,F,25,English,30,2,umbrellas,TRUE,1,986,negative,nothing
575,c166,F,25,English,31,3,dogs,FALSE,1,765,positive,nothing
576,c166,F,25,English,32,0,rainboots,TRUE,1,1136,negative,nothing
577,c199,F,35,ENGLISH,1,2,shovels,FALSE,1,1563,negative,item
578,c199,F,35,ENGLISH,2,2,bows,TRUE,1,1522,positive,item
579,c199,F,35,ENGLISH,3,1,cookies,FALSE,1,987,positive,nothing
580,c199,F,35,ENGLISH,4,1,balloons,FALSE,1,894,positive,nothing
581,c199,F,35,ENGLISH,5,3,lollipops,TRUE,1,1310,negative,nothing
582,c199,F,35,ENGLISH,6,0,kites,FALSE,1,1049,negative,item
583,c199,F,35,ENGLISH,7,3,purses,TRUE,1,1148,positive,item
584,c199,F,35,ENGLISH,8,1,buckets,FALSE,1,1134,negative,item
585,c199,F,35,ENGLISH,9,3,fish,FALSE,1,1055,positive,nothing
586,c199,F,35,ENGLISH,10,3,crayons,FALSE,1,902,negative,item
587,c199,F,35,ENGLISH,11,1,pencils,FALSE,1,617,negative,item
588,c199,F,35,ENGLISH,12,1,carrots,TRUE,1,1025,positive,item
589,c199,F,35,ENGLISH,13,3,keys,FALSE,1,970,positive,nothing
590,c199,F,35,ENGLISH,14,0,bananas,TRUE,1,864,positive,item
591,c199,F,35,ENGLISH,15,3,mittens,FALSE,1,724,negative,item
592,c199,F,35,ENGLISH,16,3,daisies,TRUE,1,1086,positive,item
593,c199,F,35,ENGLISH,17,0,cats,TRUE,1,1366,negative,nothing
594,c199,F,35,ENGLISH,18,0,scissors,FALSE,1,887,negative,item
595,c199,F,35,ENGLISH,19,0,donuts,TRUE,1,706,positive,item
596,c199,F,35,ENGLISH,20,1,phones,TRUE,1,1033,negative,nothing
597,c199,F,35,ENGLISH,21,2,ice cream cones,TRUE,1,1002,negative,nothing
598,c199,F,35,ENGLISH,22,2,plants,TRUE,1,672,positive,item
599,c199,F,35,ENGLISH,23,2,presents,FALSE,1,792,positive,nothing
600,c199,F,35,ENGLISH,24,3,dogs,TRUE,1,917,negative,nothing
601,c199,F,35,ENGLISH,25,1,rainboots,TRUE,1,685,positive,item
602,c199,F,35,ENGLISH,26,0,cakes,FALSE,1,1135,positive,nothing
603,c199,F,35,ENGLISH,27,2,cars,FALSE,1,787,positive,nothing
604,c199,F,35,ENGLISH,28,2,guitars,TRUE,1,1191,negative,nothing
605,c199,F,35,ENGLISH,29,0,umbrellas,TRUE,1,1072,negative,nothing
606,c199,F,35,ENGLISH,30,1,flowers,TRUE,1,754,negative,nothing
607,c199,F,35,ENGLISH,31,2,apples,FALSE,1,786,negative,item
608,c199,F,35,ENGLISH,32,0,forks,FALSE,1,918,positive,nothing
609,c143,F,45,english,1,2,forks,TRUE,1,1542,positive,item
610,c143,F,45,english,2,0,apples,TRUE,1,1507,negative,nothing
611,c143,F,45,english,3,3,presents,FALSE,1,888,positive,nothing
612,c143,F,45,english,4,1,flowers,FALSE,1,902,negative,item
613,c143,F,45,english,5,3,balloons,FALSE,1,1013,negative,item
614,c143,F,45,english,6,2,scissors,FALSE,1,827,positive,nothing
615,c143,F,45,english,7,2,bananas,TRUE,1,937,negative,nothing
616,c143,F,45,english,8,3,kites,FALSE,1,990,negative,item
617,c143,F,45,english,9,2,shovels,FALSE,1,1127,positive,nothing
618,c143,F,45,english,10,3,phones,FALSE,1,1515,positive,nothing
619,c143,F,45,english,11,1,purses,FALSE,1,1242,negative,item
620,c143,F,45,english,12,2,daisies,TRUE,1,795,positive,item
621,c143,F,45,english,13,1,donuts,TRUE,1,802,positive,item
622,c143,F,45,english,14,0,pencils,FALSE,1,1190,negative,item
623,c143,F,45,english,15,1,mittens,FALSE,1,967,positive,nothing
624,c143,F,45,english,16,3,crayons,TRUE,1,1228,negative,nothing
625,c143,F,45,english,17,0,cakes,FALSE,1,1111,positive,nothing
626,c143,F,45,english,18,1,carrots,TRUE,1,1334,negative,nothing
627,c143,F,45,english,19,2,cats,FALSE,1,934,negative,item
628,c143,F,45,english,20,1,keys,FALSE,1,792,positive,nothing
629,c143,F,45,english,21,3,umbrellas,TRUE,1,996,positive,item
630,c143,F,45,english,22,1,cookies,TRUE,1,941,positive,item
631,c143,F,45,english,23,3,ice cream cones,TRUE,1,1089,negative,nothing
632,c143,F,45,english,24,0,bows,TRUE,1,959,positive,item
633,c143,F,45,english,25,0,fish,FALSE,1,909,negative,item
634,c143,F,45,english,26,2,plants,TRUE,1,1083,negative,nothing
635,c143,F,45,english,27,0,cars,TRUE,1,928,negative,nothing
636,c143,F,45,english,28,2,guitars,FALSE,1,1288,negative,item
637,c143,F,45,english,29,3,rainboots,TRUE,1,1272,positive,item
638,c143,F,45,english,30,0,dogs,FALSE,1,1084,positive,nothing
639,c143,F,45,english,31,1,lollipops,TRUE,1,1036,negative,nothing
640,c143,F,45,english,32,0,buckets,TRUE,1,1426,positive,item
641,c15,F,35,english,1,2,dogs,TRUE,1,2405,positive,item
642,c15,F,35,english,2,2,balloons,TRUE,0,2950,negative,item
643,c15,F,35,english,3,3,bows,FALSE,1,2685,positive,nothing
644,c15,F,35,english,4,1,donuts,TRUE,1,2602,negative,nothing
645,c15,F,35,english,5,0,bananas,TRUE,1,2086,negative,nothing
646,c15,F,35,english,6,3,cookies,FALSE,1,2661,negative,item
647,c15,F,35,english,7,0,ice cream cones,TRUE,1,1789,positive,item
648,c15,F,35,english,8,0,umbrellas,FALSE,1,2872,negative,item
649,c15,F,35,english,9,0,apples,FALSE,1,2855,positive,nothing
650,c15,F,35,english,10,2,buckets,FALSE,0,2892,positive,item
651,c15,F,35,english,11,3,plants,FALSE,0,1968,negative,nothing
652,c15,F,35,english,12,1,fish,FALSE,1,1477,positive,nothing
653,c15,F,35,english,13,2,mittens,TRUE,1,1798,negative,nothing
654,c15,F,35,english,14,1,crayons,TRUE,1,1757,positive,item
655,c15,F,35,english,15,3,scissors,FALSE,1,1936,positive,nothing
656,c15,F,35,english,16,1,lollipops,FALSE,1,1663,negative,item
657,c15,F,35,english,17,3,purses,TRUE,0,3299,negative,item
658,c15,F,35,english,18,1,keys,TRUE,1,1880,positive,item
659,c15,F,35,english,19,2,guitars,TRUE,1,1425,negative,nothing
660,c15,F,35,english,20,3,phones,TRUE,1,1109,positive,item
661,c15,F,35,english,21,0,presents,FALSE,1,1374,negative,item
662,c15,F,35,english,22,1,shovels,FALSE,0,1609,negative,nothing
663,c15,F,35,english,23,1,cars,FALSE,1,1822,negative,item
664,c15,F,35,english,24,3,flowers,TRUE,1,1660,negative,nothing
665,c15,F,35,english,25,2,cakes,FALSE,1,2400,negative,item
666,c15,F,35,english,26,2,rainboots,FALSE,1,2363,positive,nothing
667,c15,F,35,english,27,1,forks,FALSE,1,1540,positive,nothing
668,c15,F,35,english,28,0,daisies,FALSE,1,1886,positive,nothing
669,c15,F,35,english,29,3,pencils,TRUE,1,951,positive,item
670,c15,F,35,english,30,0,carrots,TRUE,1,1564,positive,item
671,c15,F,35,english,31,2,cats,FALSE,1,1521,positive,nothing
672,c15,F,35,english,32,0,kites,TRUE,1,1949,negative,nothing
673,c183,F,35,english,1,0,daisies,FALSE,1,1704,negative,item
674,c183,F,35,english,2,2,mittens,TRUE,1,1481,negative,nothing
675,c183,F,35,english,3,2,rainboots,FALSE,1,1226,positive,nothing
676,c183,F,35,english,4,3,buckets,TRUE,1,1386,negative,nothing
677,c183,F,35,english,5,1,flowers,TRUE,1,1410,negative,nothing
678,c183,F,35,english,6,0,ice cream cones,FALSE,1,1915,positive,nothing
679,c183,F,35,english,7,0,plants,TRUE,1,963,positive,item
680,c183,F,35,english,8,1,donuts,TRUE,1,778,positive,item
681,c183,F,35,english,9,1,fish,FALSE,0,810,negative,nothing
682,c183,F,35,english,10,0,apples,TRUE,1,1035,positive,item
683,c183,F,35,english,11,1,bows,TRUE,1,1122,positive,item
