"","subid","gender","age","language","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"1",1,"NA","45","English","1","0","car","TRUE","1","917","positive","item"
"2",1,"NA","45","English","2","3","tiger","TRUE","1","1150","positive","item"
"3",1,"NA","45","English","3","0","chicken","FALSE","0","767","negative","alt"
"4",1,"NA","45","English","4","3","dog","TRUE","1","1415","negative","alt"
"5",1,"NA","45","English","5","1","cat","TRUE","1","1085","negative","alt"
"6",1,"NA","45","English","6","0","fish","TRUE","1","634","positive","item"
"7",1,"NA","45","English","7","0","plate","FALSE","1","768","negative","item"
"8",1,"NA","45","English","8","2","balloon","TRUE","1","1123","negative","alt"
"9",1,"NA","45","English","9","1","key","TRUE","1","520","positive","item"
"10",1,"NA","45","English","10","0","popsicle","TRUE","1","1734","negative","alt"
"11",1,"NA","45","English","11","3","bee","TRUE","1","1150","negative","alt"
"12",1,"NA","45","English","12","3","bus","TRUE","1","951","positive","item"
"13",1,"NA","45","English","13","2","table","FALSE","1","968","negative","item"
"14",1,"NA","45","English","14","1","duck","TRUE","1","785","positive","item"
"15",1,"NA","45","English","15","1","clock","TRUE","1","648","positive","item"
"16",1,"NA","45","English","16","2","bell","TRUE","1","1035","negative","alt"
"17",1,"NA","45","English","17","2","lion","FALSE","1","1350","negative","item"
"18",1,"NA","45","English","18","1","frog","FALSE","1","1034","negative","item"
"19",1,"NA","45","English","19","0","penguin","FALSE","1","725","positive","alt"
"20",1,"NA","45","English","20","2","guitar","FALSE","1","1412","positive","alt"
"21",1,"NA","45","English","21","3","cookie","FALSE","1","801","negative","item"
"22",1,"NA","45","English","22","1","phone","TRUE","1","1317","negative","alt"
"23",1,"NA","45","English","23","1","lamp","FALSE","1","886","positive","alt"
"24",1,"NA","45","English","24","0","monkey","TRUE","1","901","positive","item"
"25",1,"NA","45","English","25","0","flower","FALSE","1","668","positive","alt"
"26",1,"NA","45","English","26","3","giraffe","TRUE","1","901","negative","alt"
"27",1,"NA","45","English","27","2","carrot","FALSE","1","1359","positive","alt"
"28",1,"NA","45","English","28","3","shoe","FALSE","1","702","negative","item"
"29",1,"NA","45","English","29","0","watch","FALSE","1","777","negative","item"
"30",1,"NA","45","English","30","3","paintbrush","TRUE","1","1137","negative","alt"
"31",1,"NA","45","English","31","2","mitten","FALSE","1","1043","positive","alt"
"32",1,"NA","45","English","32","2","strawberry","FALSE","1","817","positive","alt"
"33",1,"NA","45","English","33","1","train","FALSE","1","748","negative","item"
"34",1,"NA","45","English","34","2","bucket","FALSE","1","1618","negative","item"
"35",1,"NA","45","English","35","2","shirt","TRUE","1","685","positive","item"
"36",1,"NA","45","English","36","1","turtle","TRUE","1","1300","negative","alt"
"37",1,"NA","45","English","37","2","pear","FALSE","1","750","negative","item"
"38",1,"NA","45","English","38","3","drum","TRUE","1","651","positive","item"
"39",1,"NA","45","English","39","3","fork","FALSE","1","751","positive","alt"
"40",1,"NA","45","English","40","3","butterfly","FALSE","1","802","positive","alt"
"41",1,"NA","45","English","41","1","pencil","FALSE","1","1199","negative","item"
"42",1,"NA","45","English","42","2","spoon","TRUE","1","651","positive","item"
"43",1,"NA","45","English","43","3","tree","TRUE","1","601","positive","item"
"44",1,"NA","45","English","44","1","sheep","TRUE","1","651","positive","item"
"45",1,"NA","45","English","45","0","plane","TRUE","1","1201","negative","alt"
"46",1,"NA","45","English","46","0","hat","FALSE","1","1168","positive","alt"
"47",1,"NA","45","English","47","3","banana","FALSE","1","1185","negative","item"
"48",1,"NA","45","English","48","1","apple","FALSE","1","1135","positive","alt"
"49",1,"NA","45","English","49","2","cow","TRUE","1","817","positive","item"
"50",1,"NA","45","English","50","3","horse","FALSE","1","783","positive","alt"
"51",1,"NA","45","English","51","2","cake","TRUE","1","1069","positive","item"
"52",1,"NA","45","English","52","3","sock","FALSE","1","865","positive","alt"
"53",1,"NA","45","English","53","3","bike","FALSE","1","1217","negative","item"
"54",1,"NA","45","English","54","1","chair","FALSE","1","1481","negative","item"
"55",1,"NA","45","English","55","2","elephant","TRUE","1","1284","negative","alt"
"56",1,"NA","45","English","56","0","purse","FALSE","1","1205","positive","alt"
"57",1,"NA","45","English","57","0","crayon","TRUE","1","793","positive","item"
"58",1,"NA","45","English","58","0","goat","FALSE","1","1168","negative","item"
"59",1,"NA","45","English","59","1","donut","FALSE","1","1617","positive","alt"
"60",1,"NA","45","English","60","0","house","TRUE","1","1250","negative","alt"
"61",1,"NA","45","English","61","1","toothbrush","TRUE","1","1567","negative","alt"
"62",1,"NA","45","English","62","0","fence","FALSE","1","1333","negative","item"
"63",1,"NA","45","English","63","1","pretzel","FALSE","1","1053","positive","alt"
"64",1,"NA","45","English","64","2","pig","TRUE","1","1101","negative","alt"
"65",2,"NA","35","English","1","0","elephant","FALSE","1","1292","positive","alt"
"66",2,"NA","35","English","2","1","bucket","TRUE","1","2058","negative","alt"
"67",2,"NA","35","English","3","2","crayon","TRUE","0","1911","positive","alt"
"68",2,"NA","35","English","4","2","butterfly","TRUE","1","755","positive","item"
"69",2,"NA","35","English","5","3","car","FALSE","1","1124","negative","item"
"70",2,"NA","35","English","6","3","bike","TRUE","1","1120","positive","item"
"71",2,"NA","35","English","7","0","chair","FALSE","0","964","negative","alt"
"72",2,"NA","35","English","8","1","drum","TRUE","1","863","positive","item"
"73",2,"NA","35","English","9","0","pretzel","TRUE","1","766","positive","item"
"74",2,"NA","35","English","10","1","dog","TRUE","1","1429","negative","alt"
"75",2,"NA","35","English","11","1","plane","FALSE","1","1604","positive","alt"
"76",2,"NA","35","English","12","1","turtle","TRUE","1","984","positive","item"
"77",2,"NA","35","English","13","0","carrot","FALSE","1","1129","positive","alt"
"78",2,"NA","35","English","14","1","horse","TRUE","1","1354","negative","alt"
"79",2,"NA","35","English","15","2","lion","TRUE","1","2167","negative","alt"
"80",2,"NA","35","English","16","3","tree","TRUE","1","1297","negative","alt"
"81",2,"NA","35","English","17","2","paintbrush","FALSE","1","1503","negative","item"
"82",2,"NA","35","English","18","1","tiger","FALSE","1","1331","positive","alt"
"83",2,"NA","35","English","19","3","bus","TRUE","1","1521","positive","item"
"84",2,"NA","35","English","20","0","cow","FALSE","1","891","negative","item"
"85",2,"NA","35","English","21","1","plate","FALSE","1","2859","negative","item"
"86",2,"NA","35","English","22","3","purse","FALSE","1","1906","positive","alt"
"87",2,"NA","35","English","23","2","fence","TRUE","1","779","positive","item"
"88",2,"NA","35","English","24","3","penguin","FALSE","1","1116","negative","item"
"89",2,"NA","35","English","25","3","cat","FALSE","0","1440","negative","alt"
"90",2,"NA","35","English","26","2","flower","TRUE","1","1935","negative","alt"
"91",2,"NA","35","English","27","2","duck","FALSE","1","1739","positive","alt"
"92",2,"NA","35","English","28","3","fish","TRUE","1","716","positive","item"
"93",2,"NA","35","English","29","3","house","FALSE","1","1646","positive","alt"
"94",2,"NA","35","English","30","0","guitar","TRUE","1","1338","negative","alt"
"95",2,"NA","35","English","31","2","cookie","TRUE","1","862","positive","item"
"96",2,"NA","35","English","32","0","table","TRUE","1","697","positive","item"
"97",2,"NA","35","English","33","3","clock","FALSE","1","1409","negative","item"
"98",2,"NA","35","English","34","0","donut","FALSE","1","1614","positive","alt"
"99",2,"NA","35","English","35","2","toothbrush","TRUE","1","1487","negative","alt"
"100",2,"NA","35","English","36","1","pig","FALSE","1","975","positive","alt"
"101",2,"NA","35","English","37","2","giraffe","FALSE","1","1862","negative","item"
"102",2,"NA","35","English","38","2","shirt","FALSE","1","1258","positive","alt"
"103",2,"NA","35","English","39","3","spoon","FALSE","1","1324","positive","alt"
"104",2,"NA","35","English","40","0","banana","FALSE","0","1084","negative","alt"
"105",2,"NA","35","English","41","1","lamp","FALSE","1","1455","negative","item"
"106",2,"NA","35","English","42","3","phone","FALSE","1","1336","positive","alt"
"107",2,"NA","35","English","43","3","sheep","FALSE","0","1160","negative","alt"
"108",2,"NA","35","English","44","3","apple","TRUE","1","1544","negative","alt"
"109",2,"NA","35","English","45","1","cake","FALSE","1","928","negative","item"
"110",2,"NA","35","English","46","1","balloon","FALSE","1","825","negative","item"
"111",2,"NA","35","English","47","0","key","TRUE","1","776","positive","item"
"112",2,"NA","35","English","48","0","pear","TRUE","1","854","positive","item"
"113",2,"NA","35","English","49","2","bell","TRUE","1","786","positive","item"
"114",2,"NA","35","English","50","1","frog","FALSE","1","1315","positive","alt"
"115",2,"NA","35","English","51","0","monkey","FALSE","1","1393","negative","item"
"116",2,"NA","35","English","52","0","shoe","FALSE","1","1156","negative","item"
"117",2,"NA","35","English","53","3","strawberry","TRUE","1","802","positive","item"
"118",2,"NA","35","English","54","0","watch","TRUE","1","1456","negative","alt"
"119",2,"NA","35","English","55","1","goat","TRUE","1","963","positive","item"
"120",2,"NA","35","English","56","1","pencil","TRUE","1","677","positive","item"
"121",2,"NA","35","English","57","2","popsicle","FALSE","1","977","negative","item"
"122",2,"NA","35","English","58","0","bee","FALSE","1","754","positive","alt"
"123",2,"NA","35","English","59","1","chicken","TRUE","1","1259","negative","alt"
"124",2,"NA","35","English","60","3","hat","FALSE","1","740","negative","item"
"125",2,"NA","35","English","61","0","train","FALSE","1","701","negative","item"
"126",2,"NA","35","English","62","2","mitten","FALSE","1","2101","negative","item"
"127",2,"NA","35","English","63","2","fork","TRUE","1","2130","negative","alt"
"128",2,"NA","35","English","64","2","sock","TRUE","0","1368","positive","alt"
"129",3,"NA","35","Lithuanian","1","0","chair","TRUE","1","1925","negative","alt"
"130",3,"NA","35","Lithuanian","2","1","bike","TRUE","1","2280","negative","alt"
"131",3,"NA","35","Lithuanian","3","2","bus","TRUE","1","1645","positive","item"
"132",3,"NA","35","Lithuanian","4","3","guitar","TRUE","1","856","positive","item"
"133",3,"NA","35","Lithuanian","5","3","duck","TRUE","1","1696","negative","alt"
"134",3,"NA","35","Lithuanian","6","3","pretzel","FALSE","1","1280","negative","item"
"135",3,"NA","35","Lithuanian","7","0","dog","FALSE","1","1492","negative","item"
"136",3,"NA","35","Lithuanian","8","1","pear","FALSE","1","1228","positive","alt"
"137",3,"NA","35","Lithuanian","9","0","flower","TRUE","1","2568","negative","alt"
"138",3,"NA","35","Lithuanian","10","1","chicken","FALSE","1","1568","negative","item"
"139",3,"NA","35","Lithuanian","11","1","purse","TRUE","1","816","positive","item"
"140",3,"NA","35","Lithuanian","12","1","strawberry","FALSE","1","1024","positive","alt"
"141",3,"NA","35","Lithuanian","13","0","cow","FALSE","1","824","negative","item"
"142",3,"NA","35","Lithuanian","14","0","bell","FALSE","1","1128","positive","alt"
"143",3,"NA","35","Lithuanian","15","0","cookie","TRUE","1","572","positive","item"
"144",3,"NA","35","Lithuanian","16","2","toothbrush","FALSE","1","900","negative","item"
"145",3,"NA","35","Lithuanian","17","1","sock","FALSE","1","808","negative","item"
"146",3,"NA","35","Lithuanian","18","2","train","FALSE","1","872","positive","alt"
"147",3,"NA","35","Lithuanian","19","3","tree","TRUE","1","1652","negative","alt"
"148",3,"NA","35","Lithuanian","20","3","mitten","FALSE","1","940","positive","alt"
"149",3,"NA","35","Lithuanian","21","0","watch","TRUE","1","668","positive","item"
"150",3,"NA","35","Lithuanian","22","2","lamp","FALSE","1","892","negative","item"
"151",3,"NA","35","Lithuanian","23","2","table","TRUE","1","1304","negative","alt"
"152",3,"NA","35","Lithuanian","24","3","popsicle","TRUE","1","1260","negative","alt"
"153",3,"NA","35","Lithuanian","25","2","hat","TRUE","1","1032","positive","item"
"154",3,"NA","35","Lithuanian","26","2","lion","TRUE","1","1228","negative","alt"
"155",3,"NA","35","Lithuanian","27","1","shoe","TRUE","1","756","positive","item"
"156",3,"NA","35","Lithuanian","28","0","giraffe","TRUE","1","1312","negative","alt"
"157",3,"NA","35","Lithuanian","29","0","butterfly","TRUE","1","1120","negative","alt"
"158",3,"NA","35","Lithuanian","30","3","car","FALSE","1","1316","negative","item"
"159",3,"NA","35","Lithuanian","31","2","clock","FALSE","1","1488","positive","alt"
"160",3,"NA","35","Lithuanian","32","1","pencil","TRUE","1","1356","negative","alt"
"161",3,"NA","35","Lithuanian","33","3","cake","TRUE","1","1132","negative","alt"
"162",3,"NA","35","Lithuanian","34","0","paintbrush","TRUE","1","884","positive","item"
"163",3,"NA","35","Lithuanian","35","2","crayon","TRUE","1","676","positive","item"
"164",3,"NA","35","Lithuanian","36","0","spoon","FALSE","1","1336","negative","item"
"165",3,"NA","35","Lithuanian","37","3","bucket","FALSE","1","1360","negative","item"
"166",3,"NA","35","Lithuanian","38","3","cat","FALSE","1","933","negative","item"
"167",3,"NA","35","Lithuanian","39","1","key","FALSE","1","1316","positive","alt"
"168",3,"NA","35","Lithuanian","40","2","shirt","FALSE","1","1199","positive","alt"
"169",3,"NA","35","Lithuanian","41","0","apple","FALSE","1","1016","positive","alt"
"170",3,"NA","35","Lithuanian","42","1","sheep","FALSE","1","1540","negative","item"
"171",3,"NA","35","Lithuanian","43","3","pig","TRUE","1","700","positive","item"
"172",3,"NA","35","Lithuanian","44","3","fork","TRUE","1","904","positive","item"
"173",3,"NA","35","Lithuanian","45","2","penguin","FALSE","1","936","negative","item"
"174",3,"NA","35","Lithuanian","46","3","bee","FALSE","1","1084","positive","alt"
"175",3,"NA","35","Lithuanian","47","3","banana","TRUE","1","1044","positive","item"
"176",3,"NA","35","Lithuanian","48","3","frog","FALSE","1","1052","positive","alt"
"177",3,"NA","35","Lithuanian","49","0","fish","FALSE","1","1196","positive","alt"
"178",3,"NA","35","Lithuanian","50","2","donut","FALSE","1","900","negative","item"
"179",3,"NA","35","Lithuanian","51","1","fence","TRUE","1","1340","negative","alt"
"180",3,"NA","35","Lithuanian","52","2","horse","FALSE","1","1452","positive","alt"
"181",3,"NA","35","Lithuanian","53","2","plate","TRUE","1","2436","negative","alt"
"182",3,"NA","35","Lithuanian","54","3","balloon","FALSE","1","1144","positive","alt"
"183",3,"NA","35","Lithuanian","55","1","goat","TRUE","1","616","positive","item"
"184",3,"NA","35","Lithuanian","56","0","monkey","TRUE","1","852","positive","item"
"185",3,"NA","35","Lithuanian","57","0","phone","FALSE","1","880","positive","alt"
"186",3,"NA","35","Lithuanian","58","1","carrot","FALSE","1","920","negative","item"
"187",3,"NA","35","Lithuanian","59","2","plane","TRUE","1","1236","negative","alt"
"188",3,"NA","35","Lithuanian","60","1","turtle","FALSE","1","1316","positive","alt"
"189",3,"NA","35","Lithuanian","61","0","drum","FALSE","1","1120","negative","item"
"190",3,"NA","35","Lithuanian","62","1","house","TRUE","1","616","positive","item"
"191",3,"NA","35","Lithuanian","63","2","elephant","TRUE","1","728","positive","item"
"192",3,"NA","35","Lithuanian","64","1","tiger","TRUE","1","1589","negative","alt"
"193",4,"NA","35","English","1","2","cake","TRUE","0","923","negative","item"
"194",4,"NA","35","English","2","3","lion","TRUE","1","618","positive","item"
"195",4,"NA","35","English","3","3","chair","TRUE","1","655","positive","item"
"196",4,"NA","35","English","4","3","drum","FALSE","0","545","negative","alt"
"197",4,"NA","35","English","5","2","pear","TRUE","1","803","positive","item"
"198",4,"NA","35","English","6","0","cookie","FALSE","1","816","positive","alt"
"199",4,"NA","35","English","7","1","plane","FALSE","1","533","positive","alt"
"200",4,"NA","35","English","8","3","toothbrush","FALSE","1","783","positive","alt"
"201",4,"NA","35","English","9","1","turtle","TRUE","1","516","positive","item"
"202",4,"NA","35","English","10","0","fish","TRUE","1","1807","negative","alt"
"203",4,"NA","35","English","11","3","banana","FALSE","1","760","negative","item"
"204",4,"NA","35","English","12","3","bell","FALSE","1","807","negative","item"
"205",4,"NA","35","English","13","0","house","TRUE","1","793","positive","item"
"206",4,"NA","35","English","14","2","shirt","TRUE","1","765","positive","item"
"207",4,"NA","35","English","15","0","phone","TRUE","1","1068","negative","alt"
"208",4,"NA","35","English","16","3","frog","TRUE","0","842","negative","item"
"209",4,"NA","35","English","17","1","pig","FALSE","1","1157","negative","item"
"210",4,"NA","35","English","18","1","cat","TRUE","1","925","negative","alt"
"211",4,"NA","35","English","19","2","sheep","TRUE","1","4680","positive","item"
"212",4,"NA","35","English","20","0","carrot","FALSE","0","1455","positive","item"
"213",4,"NA","35","English","21","3","dog","TRUE","1","1932","negative","alt"
"214",4,"NA","35","English","22","0","shoe","FALSE","1","1630","positive","alt"
"215",4,"NA","35","English","23","0","guitar","TRUE","0","2599","positive","alt"
"216",4,"NA","35","English","24","2","train","TRUE","0","2213","positive","alt"
"217",4,"NA","35","English","25","1","plate","FALSE","1","1270","positive","alt"
"218",4,"NA","35","English","26","1","fork","FALSE","1","923","positive","alt"
"219",4,"NA","35","English","27","0","balloon","FALSE","1","1047","negative","item"
"220",4,"NA","35","English","28","3","chicken","TRUE","1","1117","positive","item"
"221",4,"NA","35","English","29","1","car","FALSE","1","759","negative","item"
"222",4,"NA","35","English","30","2","sock","FALSE","0","1254","negative","alt"
"223",4,"NA","35","English","31","3","pencil","FALSE","1","1105","positive","alt"
"224",4,"NA","35","English","32","0","strawberry","FALSE","0","1461","negative","alt"
"225",4,"NA","35","English","33","2","fence","FALSE","1","705","positive","alt"
"226",4,"NA","35","English","34","3","tiger","TRUE","1","1106","negative","alt"
"227",4,"NA","35","English","35","2","key","TRUE","1","1636","negative","alt"
"228",4,"NA","35","English","36","3","butterfly","TRUE","1","2401","negative","alt"
"229",4,"NA","35","English","37","1","cow","TRUE","1","1049","positive","item"
"230",4,"NA","35","English","38","0","tree","TRUE","1","670","positive","item"
"231",4,"NA","35","English","39","3","duck","TRUE","0","2655","positive","alt"
"232",4,"NA","35","English","40","0","monkey","FALSE","1","1164","negative","item"
"233",4,"NA","35","English","41","1","crayon","TRUE","1","949","negative","alt"
"234",4,"NA","35","English","42","3","goat","FALSE","1","1271","positive","alt"
"235",4,"NA","35","English","43","0","horse","TRUE","1","1201","negative","alt"
"236",4,"NA","35","English","44","2","spoon","FALSE","1","1608","negative","item"
"237",4,"NA","35","English","45","2","elephant","FALSE","1","1370","positive","alt"
"238",4,"NA","35","English","46","1","table","TRUE","1","1296","negative","alt"
"239",4,"NA","35","English","47","3","penguin","FALSE","1","1218","negative","item"
"240",4,"NA","35","English","48","0","hat","FALSE","1","1115","positive","alt"
"241",4,"NA","35","English","49","1","clock","FALSE","1","1444","negative","item"
"242",4,"NA","35","English","50","0","mitten","FALSE","1","833","negative","item"
"243",4,"NA","35","English","51","2","giraffe","TRUE","1","1455","negative","alt"
"244",4,"NA","35","English","52","1","bike","TRUE","1","920","positive","item"
"245",4,"NA","35","English","53","1","lamp","TRUE","1","1123","negative","alt"
"246",4,"NA","35","English","54","1","bucket","FALSE","1","1376","positive","alt"
"247",4,"NA","35","English","55","2","watch","FALSE","1","4594","negative","item"
"248",4,"NA","35","English","56","1","pretzel","FALSE","1","1118","negative","item"
"249",4,"NA","35","English","57","0","donut","FALSE","1","1650","negative","item"
"250",4,"NA","35","English","58","0","bus","TRUE","1","700","positive","item"
"251",4,"NA","35","English","59","1","apple","TRUE","1","2644","positive","item"
"252",4,"NA","35","English","60","2","flower","TRUE","1","1439","positive","item"
"253",4,"NA","35","English","61","3","popsicle","TRUE","1","784","positive","item"
"254",4,"NA","35","English","62","2","purse","FALSE","1","3488","positive","alt"
"255",4,"NA","35","English","63","2","bee","TRUE","1","2661","negative","alt"
"256",4,"NA","35","English","64","2","paintbrush","FALSE","1","3331","negative","item"
"257",5,"NA","66","english","1","3","fish","FALSE","1","1300","negative","item"
"258",5,"NA","66","english","2","1","balloon","TRUE","1","1095","positive","item"
"259",5,"NA","66","english","3","2","cat","FALSE","0","1633","negative","alt"
"260",5,"NA","66","english","4","3","shirt","FALSE","1","1962","negative","item"
"261",5,"NA","66","english","5","0","train","FALSE","1","2637","negative","item"
"262",5,"NA","66","english","6","3","mitten","FALSE","1","1911","positive","alt"
"263",5,"NA","66","english","7","0","frog","TRUE","1","1601","positive","item"
"264",5,"NA","66","english","8","0","goat","TRUE","1","1581","negative","alt"
"265",5,"NA","66","english","9","2","duck","FALSE","1","1422","negative","item"
"266",5,"NA","66","english","10","3","toothbrush","FALSE","1","2058","positive","alt"
"267",5,"NA","66","english","11","2","plane","FALSE","1","1975","negative","item"
"268",5,"NA","66","english","12","2","clock","TRUE","1","1341","positive","item"
"269",5,"NA","66","english","13","0","bee","FALSE","1","2064","negative","item"
"270",5,"NA","66","english","14","3","bike","FALSE","1","1662","negative","item"
"271",5,"NA","66","english","15","3","crayon","TRUE","1","1520","negative","alt"
"272",5,"NA","66","english","16","2","monkey","FALSE","1","1832","positive","alt"
"273",5,"NA","66","english","17","2","guitar","TRUE","1","1523","positive","item"
"274",5,"NA","66","english","18","1","horse","FALSE","1","1485","positive","alt"
"275",5,"NA","66","english","19","0","dog","FALSE","1","1733","negative","item"
"276",5,"NA","66","english","20","0","bucket","TRUE","1","1716","negative","alt"
"277",5,"NA","66","english","21","1","cake","TRUE","1","1239","positive","item"
"278",5,"NA","66","english","22","3","donut","FALSE","1","1131","negative","item"
"279",5,"NA","66","english","23","0","bell","FALSE","1","1664","positive","alt"
"280",5,"NA","66","english","24","2","lamp","TRUE","1","1960","negative","alt"
"281",5,"NA","66","english","25","1","apple","FALSE","1","1481","negative","item"
"282",5,"NA","66","english","26","1","purse","FALSE","1","1286","negative","item"
"283",5,"NA","66","english","27","1","paintbrush","FALSE","1","1571","negative","item"
"284",5,"NA","66","english","28","3","chicken","FALSE","1","1425","positive","alt"
"285",5,"NA","66","english","29","2","pig","TRUE","1","1488","negative","alt"
"286",5,"NA","66","english","30","1","turtle","TRUE","1","1292","negative","alt"
"287",5,"NA","66","english","31","1","sock","TRUE","1","1776","positive","item"
"288",5,"NA","66","english","32","2","key","TRUE","1","1695","negative","alt"
"289",5,"NA","66","english","33","0","pretzel","TRUE","1","1231","negative","alt"
"290",5,"NA","66","english","34","1","banana","TRUE","1","1527","negative","alt"
"291",5,"NA","66","english","35","2","pear","TRUE","1","1445","positive","item"
"292",5,"NA","66","english","36","3","butterfly","TRUE","1","1277","positive","item"
"293",5,"NA","66","english","37","0","carrot","FALSE","1","1343","positive","alt"
"294",5,"NA","66","english","38","3","hat","FALSE","1","1632","positive","alt"
"295",5,"NA","66","english","39","3","cookie","TRUE","1","1294","negative","alt"
"296",5,"NA","66","english","40","2","elephant","FALSE","1","1268","positive","alt"
"297",5,"NA","66","english","41","0","pencil","TRUE","1","1449","positive","item"
"298",5,"NA","66","english","42","3","sheep","TRUE","1","861","positive","item"
"299",5,"NA","66","english","43","1","strawberry","FALSE","1","1192","positive","alt"
"300",5,"NA","66","english","44","3","penguin","TRUE","1","1156","positive","item"
"301",5,"NA","66","english","45","0","giraffe","TRUE","1","1365","negative","alt"
"302",5,"NA","66","english","46","2","fork","TRUE","1","1048","positive","item"
"303",5,"NA","66","english","47","2","watch","FALSE","1","1005","positive","alt"
"304",5,"NA","66","english","48","1","flower","FALSE","1","1049","positive","alt"
"305",5,"NA","66","english","49","0","table","FALSE","1","1204","positive","alt"
"306",5,"NA","66","english","50","3","fence","TRUE","1","1341","negative","alt"
"307",5,"NA","66","english","51","0","house","TRUE","1","1434","positive","item"
"308",5,"NA","66","english","52","3","chair","TRUE","1","1045","positive","item"
"309",5,"NA","66","english","53","0","tree","TRUE","1","974","positive","item"
"310",5,"NA","66","english","54","0","drum","FALSE","1","1025","positive","alt"
"311",5,"NA","66","english","55","3","popsicle","TRUE","1","1262","negative","alt"
"312",5,"NA","66","english","56","1","lion","TRUE","1","1527","negative","alt"
"313",5,"NA","66","english","57","1","plate","FALSE","1","1781","positive","alt"
"314",5,"NA","66","english","58","1","car","TRUE","1","1114","positive","item"
"315",5,"NA","66","english","59","2","phone","FALSE","1","1360","negative","item"
"316",5,"NA","66","english","60","2","tiger","FALSE","1","1201","positive","alt"
"317",5,"NA","66","english","61","1","bus","TRUE","1","1462","negative","alt"
"318",5,"NA","66","english","62","1","shoe","FALSE","1","1390","negative","item"
"319",5,"NA","66","english","63","2","spoon","FALSE","1","1550","negative","item"
"320",5,"NA","66","english","64","0","cow","FALSE","1","1664","negative","item"
"321",6,"NA","25","English","1","1","giraffe","TRUE","1","530","positive","item"
"322",6,"NA","25","English","2","0","tiger","TRUE","1","608","positive","item"
"323",6,"NA","25","English","3","2","pear","FALSE","1","588","positive","alt"
"324",6,"NA","25","English","4","0","lion","FALSE","1","651","positive","alt"
"325",6,"NA","25","English","5","3","phone","TRUE","1","460","positive","item"
"326",6,"NA","25","English","6","2","bell","FALSE","1","533","positive","alt"
"327",6,"NA","25","English","7","0","sheep","FALSE","1","650","negative","item"
"328",6,"NA","25","English","8","3","pencil","FALSE","1","990","positive","alt"
"329",6,"NA","25","English","9","3","bike","TRUE","1","611","positive","item"
"330",6,"NA","25","English","10","2","crayon","TRUE","1","852","negative","alt"
"331",6,"NA","25","English","11","2","pig","TRUE","1","841","negative","alt"
"332",6,"NA","25","English","12","1","cat","TRUE","1","600","positive","item"
"333",6,"NA","25","English","13","1","drum","TRUE","1","727","positive","item"
"334",6,"NA","25","English","14","2","key","FALSE","1","900","positive","alt"
"335",6,"NA","25","English","15","0","carrot","TRUE","1","870","negative","alt"
"336",6,"NA","25","English","16","2","shoe","FALSE","1","666","negative","item"
"337",6,"NA","25","English","17","1","table","TRUE","1","854","negative","alt"
"338",6,"NA","25","English","18","3","butterfly","FALSE","1","777","positive","alt"
"339",6,"NA","25","English","19","2","balloon","FALSE","1","827","negative","item"
"340",6,"NA","25","English","20","3","cake","FALSE","1","776","negative","item"
"341",6,"NA","25","English","21","3","apple","FALSE","1","549","negative","item"
"342",6,"NA","25","English","22","1","cow","TRUE","1","813","negative","alt"
"343",6,"NA","25","English","23","3","duck","TRUE","1","942","positive","item"
"344",6,"NA","25","English","24","2","elephant","TRUE","1","531","positive","item"
"345",6,"NA","25","English","25","0","purse","TRUE","1","948","positive","item"
"346",6,"NA","25","English","26","3","lamp","TRUE","1","818","negative","alt"
"347",6,"NA","25","English","27","3","bus","TRUE","1","628","negative","alt"
"348",6,"NA","25","English","28","1","paintbrush","TRUE","1","718","positive","item"
"349",6,"NA","25","English","29","0","house","TRUE","1","668","negative","alt"
"350",6,"NA","25","English","30","1","strawberry","FALSE","1","790","negative","item"
"351",6,"NA","25","English","31","3","fork","FALSE","1","687","negative","item"
"352",6,"NA","25","English","32","1","monkey","FALSE","1","738","positive","alt"
"353",6,"NA","25","English","33","1","popsicle","TRUE","1","829","negative","alt"
"354",6,"NA","25","English","34","3","watch","TRUE","1","774","negative","alt"
"355",6,"NA","25","English","35","1","spoon","FALSE","1","648","negative","item"
"356",6,"NA","25","English","36","3","frog","TRUE","1","556","positive","item"
"357",6,"NA","25","English","37","2","guitar","FALSE","1","554","negative","item"
"358",6,"NA","25","English","38","3","mitten","TRUE","1","792","negative","alt"
"359",6,"NA","25","English","39","2","shirt","TRUE","1","562","negative","alt"
"360",6,"NA","25","English","40","0","train","TRUE","1","512","positive","item"
"361",6,"NA","25","English","41","1","pretzel","FALSE","1","753","negative","item"
"362",6,"NA","25","English","42","1","flower","FALSE","1","593","positive","alt"
"363",6,"NA","25","English","43","1","chair","FALSE","1","785","positive","alt"
"364",6,"NA","25","English","44","0","bucket","FALSE","1","577","positive","alt"
"365",6,"NA","25","English","45","0","toothbrush","TRUE","1","802","negative","alt"
"366",6,"NA","25","English","46","2","plate","TRUE","1","659","positive","item"
"367",6,"NA","25","English","47","1","hat","FALSE","1","596","positive","alt"
"368",6,"NA","25","English","48","0","penguin","FALSE","1","587","negative","item"
"369",6,"NA","25","English","49","0","turtle","TRUE","1","610","negative","alt"
"370",6,"NA","25","English","50","3","cookie","FALSE","1","646","positive","alt"
"371",6,"NA","25","English","51","2","clock","FALSE","1","601","positive","alt"
"372",6,"NA","25","English","52","0","chicken","FALSE","1","604","negative","item"
