"","subid","gender","age","language","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"1",1,"NA","55","English","1","8","carrot","FALSE","0","970","negative","alt"
"2",1,"NA","55","English","2","5","strawberry","TRUE","1","1430","positive","item"
"3",1,"NA","55","English","3","6","shirt","FALSE","1","1340","negative","item"
"4",1,"NA","55","English","4","1","bus","FALSE","1","1173","positive","alt"
"5",1,"NA","55","English","5","1","frog","TRUE","1","891","positive","item"
"6",1,"NA","55","English","6","0","fork","TRUE","1","909","positive","item"
"7",1,"NA","55","English","7","6","duck","FALSE","1","924","positive","alt"
"8",1,"NA","55","English","8","8","shoe","FALSE","1","1205","negative","item"
"9",1,"NA","55","English","9","0","crayon","FALSE","1","1304","positive","alt"
"10",1,"NA","55","English","10","8","pig","TRUE","1","596","positive","item"
"11",1,"NA","55","English","11","1","guitar","TRUE","1","1088","negative","alt"
"12",1,"NA","55","English","12","2","cake","FALSE","1","1371","negative","item"
"13",1,"NA","55","English","13","5","horse","FALSE","1","1319","positive","alt"
"14",1,"NA","55","English","14","2","lion","TRUE","1","889","positive","item"
"15",1,"NA","55","English","15","5","phone","TRUE","1","1401","negative","alt"
"16",1,"NA","55","English","16","1","cow","FALSE","1","963","negative","item"
"17",1,"NA","55","English","17","5","apple","FALSE","1","960","negative","item"
"18",1,"NA","55","English","18","2","car","TRUE","1","1024","negative","alt"
"19",1,"NA","55","English","19","6","turtle","TRUE","1","848","negative","alt"
"20",1,"NA","55","English","20","3","purse","TRUE","1","918","negative","alt"
"21",1,"NA","55","English","21","3","popsicle","FALSE","1","1062","negative","item"
"22",1,"NA","55","English","22","4","cat","FALSE","1","837","negative","item"
"23",1,"NA","55","English","23","7","mitten","TRUE","1","1747","negative","alt"
"24",1,"NA","55","English","24","2","bike","FALSE","1","1147","positive","alt"
"25",1,"NA","55","English","25","4","banana","TRUE","1","1046","negative","alt"
"26",1,"NA","55","English","26","0","fish","FALSE","1","1003","negative","item"
"27",1,"NA","55","English","27","4","tree","FALSE","1","1104","positive","alt"
"28",1,"NA","55","English","28","3","flower","FALSE","1","1366","positive","alt"
"29",1,"NA","55","English","29","3","donut","TRUE","1","884","positive","item"
"30",1,"NA","55","English","30","7","balloon","FALSE","1","905","positive","alt"
"31",1,"NA","55","English","31","6","dog","TRUE","1","1076","positive","item"
"32",1,"NA","55","English","32","7","elephant","TRUE","1","660","positive","item"
"33",1,"NA","55","English","33","0","cookie","TRUE","1","1655","negative","alt"
"34",1,"NA","55","English","34","4","pencil","TRUE","1","1353","positive","item"
"35",1,"NA","55","English","35","7","bucket","FALSE","1","917","negative","item"
"36",1,"NA","55","English","36","8","key","FALSE","1","1375","positive","alt"
"37",2,"NA","35","english","1","4","lion","FALSE","1","1148","positive","alt"
"38",2,"NA","35","english","2","2","elephant","TRUE","1","1970","positive","item"
"39",2,"NA","35","english","3","7","key","FALSE","1","3199","negative","item"
"40",2,"NA","35","english","4","5","bucket","TRUE","1","1038","positive","item"
"41",2,"NA","35","english","5","7","cookie","TRUE","1","7032","negative","alt"
"42",2,"NA","35","english","6","0","duck","FALSE","1","901","positive","alt"
"43",2,"NA","35","english","7","8","balloon","TRUE","1","1445","positive","item"
"44",2,"NA","35","english","8","1","cake","TRUE","1","1828","negative","alt"
"45",2,"NA","35","english","9","1","horse","FALSE","1","796","positive","alt"
"46",2,"NA","35","english","10","6","strawberry","TRUE","1","1123","positive","item"
"47",2,"NA","35","english","11","6","bus","TRUE","1","1830","negative","alt"
"48",2,"NA","35","english","12","4","frog","TRUE","1","1344","negative","alt"
"49",2,"NA","35","english","13","3","shoe","TRUE","1","554","positive","item"
"50",2,"NA","35","english","14","3","carrot","FALSE","1","1092","positive","alt"
"51",2,"NA","35","english","15","8","crayon","FALSE","1","1475","positive","alt"
"52",2,"NA","35","english","16","7","fish","FALSE","1","832","positive","alt"
"53",2,"NA","35","english","17","4","cat","TRUE","1","562","positive","item"
"54",2,"NA","35","english","18","3","mitten","FALSE","0","661","negative","alt"
"55",2,"NA","35","english","19","1","car","TRUE","0","997","negative","item"
"56",2,"NA","35","english","20","8","cow","FALSE","1","307","negative","item"
"57",2,"NA","35","english","21","5","donut","FALSE","1","175","negative","item"
"58",2,"NA","35","english","22","6","pig","FALSE","1","296","negative","item"
"59",2,"NA","35","english","23","7","fork","FALSE","0","641","positive","item"
"60",2,"NA","35","english","24","5","flower","TRUE","1","2423","negative","alt"
"61",2,"NA","35","english","25","1","shirt","TRUE","1","473","positive","item"
"62",2,"NA","35","english","26","5","tree","FALSE","1","1428","positive","alt"
"63",2,"NA","35","english","27","0","guitar","TRUE","1","700","positive","item"
"64",2,"NA","35","english","28","2","pencil","FALSE","1","889","positive","alt"
"65",2,"NA","35","english","29","0","banana","FALSE","1","3141","negative","item"
"66",2,"NA","35","english","30","0","bike","FALSE","0","1068","negative","alt"
"67",2,"NA","35","english","31","4","purse","FALSE","1","1902","negative","item"
"68",2,"NA","35","english","32","3","popsicle","FALSE","1","1034","negative","item"
"69",2,"NA","35","english","33","6","apple","FALSE","1","1578","positive","alt"
"70",2,"NA","35","english","34","8","turtle","FALSE","0","849","negative","alt"
"71",2,"NA","35","english","35","2","phone","FALSE","1","892","negative","item"
"72",2,"NA","35","english","36","2","dog","FALSE","0","276","negative","alt"
"73",3,"NA","35","English","1","5","lion","FALSE","1","1033","negative","item"
"74",3,"NA","35","English","2","6","car","TRUE","1","963","negative","alt"
"75",3,"NA","35","English","3","6","popsicle","FALSE","1","925","positive","alt"
"76",3,"NA","35","English","4","4","duck","TRUE","1","695","positive","item"
"77",3,"NA","35","English","5","8","bucket","TRUE","1","845","negative","alt"
"78",3,"NA","35","English","6","3","cookie","TRUE","1","693","negative","alt"
"79",3,"NA","35","English","7","5","shoe","FALSE","1","803","positive","alt"
"80",3,"NA","35","English","8","3","phone","FALSE","1","715","negative","item"
"81",3,"NA","35","English","9","4","elephant","FALSE","1","1183","negative","item"
"82",3,"NA","35","English","10","1","horse","FALSE","1","932","positive","alt"
"83",3,"NA","35","English","11","8","tree","FALSE","1","882","negative","item"
"84",3,"NA","35","English","12","2","frog","TRUE","1","1062","negative","alt"
"85",3,"NA","35","English","13","2","fork","TRUE","1","749","positive","item"
"86",3,"NA","35","English","14","7","guitar","FALSE","1","724","negative","item"
"87",3,"NA","35","English","15","7","bike","TRUE","1","774","negative","alt"
"88",3,"NA","35","English","16","7","flower","FALSE","1","777","positive","alt"
"89",3,"NA","35","English","17","2","fish","TRUE","0","711","negative","item"
"90",3,"NA","35","English","18","3","cake","TRUE","1","546","positive","item"
"91",3,"NA","35","English","19","0","turtle","FALSE","1","639","negative","item"
"92",3,"NA","35","English","20","1","donut","FALSE","1","859","negative","item"
"93",3,"NA","35","English","21","8","purse","TRUE","1","516","positive","item"
"94",3,"NA","35","English","22","8","shirt","FALSE","1","1008","positive","alt"
"95",3,"NA","35","English","23","5","apple","TRUE","1","623","positive","item"
"96",3,"NA","35","English","24","4","dog","FALSE","1","858","positive","alt"
"97",3,"NA","35","English","25","6","mitten","TRUE","1","731","positive","item"
"98",3,"NA","35","English","26","7","bus","TRUE","1","605","positive","item"
"99",3,"NA","35","English","27","1","key","TRUE","1","915","positive","item"
"100",3,"NA","35","English","28","0","balloon","TRUE","1","1680","negative","alt"
"101",3,"NA","35","English","29","5","cat","TRUE","1","926","negative","alt"
"102",3,"NA","35","English","30","0","strawberry","FALSE","1","635","positive","alt"
"103",3,"NA","35","English","31","3","banana","FALSE","1","775","positive","alt"
"104",3,"NA","35","English","32","0","crayon","TRUE","1","562","positive","item"
"105",3,"NA","35","English","33","1","carrot","TRUE","1","749","negative","alt"
"106",3,"NA","35","English","34","6","pencil","FALSE","1","982","negative","item"
"107",3,"NA","35","English","35","2","cow","FALSE","1","980","positive","alt"
"108",3,"NA","35","English","36","4","pig","TRUE","1","711","negative","alt"
"109",4,"NA","25","Engish","1","0","cake","TRUE","1","1244","negative","alt"
"110",4,"NA","25","Engish","2","1","duck","TRUE","1","1179","negative","alt"
"111",4,"NA","25","Engish","3","3","popsicle","FALSE","1","1319","positive","alt"
"112",4,"NA","25","Engish","4","7","key","TRUE","1","1064","negative","alt"
"113",4,"NA","25","Engish","5","8","cow","FALSE","1","1887","positive","alt"
"114",4,"NA","25","Engish","6","4","shirt","FALSE","1","1167","positive","alt"
"115",4,"NA","25","Engish","7","4","pig","TRUE","1","856","positive","item"
"116",4,"NA","25","Engish","8","5","bus","FALSE","1","758","positive","alt"
"117",4,"NA","25","Engish","9","3","guitar","TRUE","1","745","positive","item"
"118",4,"NA","25","Engish","10","7","cookie","FALSE","1","755","positive","alt"
"119",4,"NA","25","Engish","11","1","fish","FALSE","1","896","positive","alt"
"120",4,"NA","25","Engish","12","5","mitten","FALSE","1","893","negative","item"
"121",4,"NA","25","Engish","13","0","cat","TRUE","1","680","positive","item"
"122",4,"NA","25","Engish","14","4","horse","FALSE","1","670","negative","item"
"123",4,"NA","25","Engish","15","6","strawberry","FALSE","0","536","negative","alt"
"124",4,"NA","25","Engish","16","2","bike","TRUE","1","1038","negative","alt"
"125",4,"NA","25","Engish","17","2","apple","TRUE","1","696","positive","item"
"126",4,"NA","25","Engish","18","8","banana","FALSE","1","1038","negative","item"
"127",4,"NA","25","Engish","19","4","car","TRUE","1","1106","negative","alt"
"128",4,"NA","25","Engish","20","0","crayon","FALSE","1","887","negative","item"
"129",4,"NA","25","Engish","21","2","pencil","FALSE","1","591","negative","item"
"130",4,"NA","25","Engish","22","0","elephant","FALSE","1","1127","positive","alt"
"131",4,"NA","25","Engish","23","5","donut","TRUE","1","784","positive","item"
"132",4,"NA","25","Engish","24","5","balloon","TRUE","1","840","negative","alt"
"133",4,"NA","25","Engish","25","7","purse","TRUE","1","815","positive","item"
"134",4,"NA","25","Engish","26","3","bucket","TRUE","1","822","negative","alt"
"135",4,"NA","25","Engish","27","6","tree","TRUE","1","615","positive","item"
"136",4,"NA","25","Engish","28","1","flower","TRUE","1","646","positive","item"
"137",4,"NA","25","Engish","29","7","dog","FALSE","1","703","negative","item"
"138",4,"NA","25","Engish","30","1","turtle","FALSE","1","759","negative","item"
"139",4,"NA","25","Engish","31","3","carrot","FALSE","1","666","negative","item"
"140",4,"NA","25","Engish","32","6","frog","FALSE","1","919","positive","alt"
"141",4,"NA","25","Engish","33","2","lion","FALSE","1","1030","positive","alt"
"142",4,"NA","25","Engish","34","8","phone","TRUE","1","686","positive","item"
"143",4,"NA","25","Engish","35","8","shoe","TRUE","1","663","negative","alt"
"144",4,"NA","25","Engish","36","6","fork","FALSE","1","1160","negative","item"
"145",5,"NA","45","English","1","2","frog","TRUE","0","942","negative","item"
"146",5,"NA","45","English","2","6","cow","FALSE","1","1471","negative","item"
"147",5,"NA","45","English","3","8","apple","TRUE","1","1737","positive","item"
"148",5,"NA","45","English","4","6","flower","TRUE","1","1519","negative","alt"
"149",5,"NA","45","English","5","8","banana","FALSE","1","1015","negative","item"
"150",5,"NA","45","English","6","5","tree","FALSE","1","1009","negative","item"
"151",5,"NA","45","English","7","0","key","TRUE","1","1480","negative","alt"
"152",5,"NA","45","English","8","1","fish","FALSE","1","1112","negative","item"
"153",5,"NA","45","English","9","7","bus","TRUE","1","1351","negative","alt"
"154",5,"NA","45","English","10","6","lion","TRUE","1","1202","positive","item"
"155",5,"NA","45","English","11","6","car","FALSE","1","1198","positive","alt"
"156",5,"NA","45","English","12","4","pig","TRUE","1","1504","negative","alt"
"157",5,"NA","45","English","13","7","elephant","FALSE","1","1783","positive","alt"
"158",5,"NA","45","English","14","2","dog","TRUE","1","1457","negative","alt"
"159",5,"NA","45","English","15","3","bike","TRUE","1","1568","positive","item"
"160",5,"NA","45","English","16","4","pencil","FALSE","1","1073","positive","alt"
"161",5,"NA","45","English","17","2","purse","FALSE","1","1038","positive","alt"
"162",5,"NA","45","English","18","5","cookie","TRUE","1","903","negative","alt"
"163",5,"NA","45","English","19","4","popsicle","FALSE","1","1671","negative","item"
"164",5,"NA","45","English","20","1","turtle","TRUE","1","1072","negative","alt"
"165",5,"NA","45","English","21","3","mitten","TRUE","1","1360","negative","alt"
"166",5,"NA","45","English","22","4","duck","TRUE","1","1001","positive","item"
"167",5,"NA","45","English","23","5","cat","FALSE","1","1013","positive","alt"
"168",5,"NA","45","English","24","3","cake","FALSE","1","913","negative","item"
"169",5,"NA","45","English","25","5","strawberry","TRUE","1","896","positive","item"
"170",5,"NA","45","English","26","7","shoe","TRUE","1","944","positive","item"
"171",5,"NA","45","English","27","2","phone","TRUE","1","1433","positive","item"
"172",5,"NA","45","English","28","3","bucket","FALSE","1","912","positive","alt"
"173",5,"NA","45","English","29","7","balloon","FALSE","1","2039","negative","item"
"174",5,"NA","45","English","30","1","shirt","FALSE","1","1497","positive","alt"
"175",5,"NA","45","English","31","1","crayon","TRUE","1","1030","positive","item"
"176",5,"NA","45","English","32","0","horse","FALSE","1","857","positive","alt"
"177",5,"NA","45","English","33","0","donut","TRUE","1","927","positive","item"
"178",5,"NA","45","English","34","8","carrot","TRUE","1","1470","negative","alt"
"179",5,"NA","45","English","35","0","fork","FALSE","1","1145","negative","item"
"180",5,"NA","45","English","36","8","guitar","FALSE","1","959","positive","alt"
"181",6,"NA","65","English","1","3","pig","TRUE","1","1227","positive","item"
"182",6,"NA","65","English","2","8","tree","TRUE","1","1162","positive","item"
"183",6,"NA","65","English","3","1","duck","FALSE","1","1274","positive","alt"
"184",6,"NA","65","English","4","7","frog","TRUE","1","930","positive","item"
"185",6,"NA","65","English","5","1","dog","FALSE","1","3511","negative","item"
"186",6,"NA","65","English","6","8","crayon","TRUE","1","2195","negative","alt"
"187",6,"NA","65","English","7","7","cake","TRUE","1","1905","negative","alt"
"188",6,"NA","65","English","8","6","fork","TRUE","1","1281","positive","item"
"189",6,"NA","65","English","9","0","bike","TRUE","1","1289","positive","item"
"190",6,"NA","65","English","10","1","cookie","TRUE","1","1146","positive","item"
"191",6,"NA","65","English","11","7","pencil","FALSE","1","1769","negative","item"
"192",6,"NA","65","English","12","2","elephant","FALSE","1","1970","positive","alt"
"193",6,"NA","65","English","13","6","flower","FALSE","1","1802","negative","item"
"194",6,"NA","65","English","14","4","fish","TRUE","1","1794","negative","alt"
"195",6,"NA","65","English","15","7","cow","FALSE","1","1785","positive","alt"
"196",6,"NA","65","English","16","3","bus","FALSE","1","1659","negative","item"
"197",6,"NA","65","English","17","1","bucket","TRUE","1","1614","negative","alt"
"198",6,"NA","65","English","18","2","shoe","TRUE","1","1705","negative","alt"
"199",6,"NA","65","English","19","6","shirt","FALSE","1","1616","positive","alt"
"200",6,"NA","65","English","20","0","balloon","FALSE","1","1463","negative","item"
"201",6,"NA","65","English","21","8","apple","FALSE","1","3413","positive","alt"
"202",6,"NA","65","English","22","0","key","TRUE","1","1905","negative","alt"
"203",6,"NA","65","English","23","2","lion","FALSE","1","1590","negative","item"
"204",6,"NA","65","English","24","3","purse","TRUE","1","2211","negative","alt"
"205",6,"NA","65","English","25","8","donut","FALSE","1","1437","negative","item"
"206",6,"NA","65","English","26","0","horse","FALSE","1","1932","positive","alt"
"207",6,"NA","65","English","27","6","banana","TRUE","1","1887","negative","alt"
"208",6,"NA","65","English","28","3","cat","FALSE","1","1704","positive","alt"
"209",6,"NA","65","English","29","5","phone","FALSE","1","1609","positive","alt"
"210",6,"NA","65","English","30","4","turtle","FALSE","1","1579","positive","alt"
"211",6,"NA","65","English","31","4","guitar","TRUE","1","1410","positive","item"
"212",6,"NA","65","English","32","2","mitten","TRUE","1","1499","positive","item"
"213",6,"NA","65","English","33","5","popsicle","TRUE","1","1609","positive","item"
"214",6,"NA","65","English","34","4","carrot","FALSE","1","1392","negative","item"
"215",6,"NA","65","English","35","5","car","FALSE","1","1605","negative","item"
"216",6,"NA","65","English","36","5","strawberry","TRUE","1","1465","negative","alt"
"217",7,"NA","55","English","1","2","bus","FALSE","1","3361","negative","item"
"218",7,"NA","55","English","2","8","strawberry","TRUE","0","1765","positive","alt"
"219",7,"NA","55","English","3","0","key","FALSE","1","3214","positive","alt"
"220",7,"NA","55","English","4","5","lion","TRUE","1","2033","positive","item"
"221",7,"NA","55","English","5","1","shoe","TRUE","1","2283","negative","alt"
"222",7,"NA","55","English","6","4","pencil","FALSE","1","1939","negative","item"
"223",7,"NA","55","English","7","8","bike","TRUE","1","2690","negative","alt"
"224",7,"NA","55","English","8","8","banana","TRUE","1","1419","positive","item"
"225",7,"NA","55","English","9","3","cake","TRUE","1","1845","negative","alt"
"226",7,"NA","55","English","10","8","shirt","FALSE","1","1812","negative","item"
"227",7,"NA","55","English","11","4","fish","FALSE","1","2079","positive","alt"
"228",7,"NA","55","English","12","1","flower","FALSE","1","1876","negative","item"
"229",7,"NA","55","English","13","6","cow","TRUE","1","2627","negative","alt"
"230",7,"NA","55","English","14","6","cookie","TRUE","1","2254","positive","item"
"231",7,"NA","55","English","15","1","phone","TRUE","1","1654","positive","item"
"232",7,"NA","55","English","16","6","pig","FALSE","1","2628","positive","alt"
"233",7,"NA","55","English","17","5","elephant","FALSE","1","2501","positive","alt"
"234",7,"NA","55","English","18","2","crayon","TRUE","1","1263","positive","item"
"235",7,"NA","55","English","19","6","dog","FALSE","1","1569","negative","item"
"236",7,"NA","55","English","20","0","tree","FALSE","1","2452","negative","item"
"237",7,"NA","55","English","21","5","balloon","TRUE","1","1845","negative","alt"
"238",7,"NA","55","English","22","0","popsicle","TRUE","1","2141","negative","alt"
"239",7,"NA","55","English","23","3","duck","FALSE","1","1508","negative","item"
"240",7,"NA","55","English","24","0","fork","TRUE","1","1517","positive","item"
"241",7,"NA","55","English","25","1","purse","FALSE","1","1515","positive","alt"
"242",7,"NA","55","English","26","2","donut","TRUE","1","1955","negative","alt"
"243",7,"NA","55","English","27","7","guitar","FALSE","1","1625","negative","item"
"244",7,"NA","55","English","28","3","frog","TRUE","1","1828","positive","item"
"245",7,"NA","55","English","29","3","bucket","FALSE","1","4644","positive","alt"
"246",7,"NA","55","English","30","2","cat","FALSE","1","2423","positive","alt"
"247",7,"NA","55","English","31","5","horse","FALSE","1","2128","negative","item"
"248",7,"NA","55","English","32","7","mitten","FALSE","1","1503","positive","alt"
"249",7,"NA","55","English","33","7","carrot","TRUE","1","1469","negative","alt"
"250",7,"NA","55","English","34","4","turtle","TRUE","1","1359","positive","item"
"251",7,"NA","55","English","35","7","car","FALSE","0","1626","positive","item"
"252",7,"NA","55","English","36","4","apple","TRUE","1","1956","negative","alt"
"253",8,"NA","35","English","1","5","horse","TRUE","1","734","positive","item"
"254",8,"NA","35","English","2","2","purse","FALSE","1","864","positive","alt"
"255",8,"NA","35","English","3","3","fish","TRUE","0","1483","negative","item"
"256",8,"NA","35","English","4","6","duck","FALSE","1","916","positive","alt"
"257",8,"NA","35","English","5","4","bucket","FALSE","1","2458","negative","item"
"258",8,"NA","35","English","6","3","car","FALSE","1","1155","positive","alt"
"259",8,"NA","35","English","7","2","turtle","FALSE","1","1554","negative","item"
"260",8,"NA","35","English","8","7","mitten","TRUE","1","2248","negative","alt"
"261",8,"NA","35","English","9","8","banana","FALSE","1","1049","positive","alt"
"262",8,"NA","35","English","10","7","carrot","FALSE","1","1147","negative","item"
"263",8,"NA","35","English","11","3","pencil","TRUE","1","1095","positive","item"
"264",8,"NA","35","English","12","5","cookie","FALSE","1","794","negative","item"
"265",8,"NA","35","English","13","2","phone","TRUE","1","1284","positive","item"
"266",8,"NA","35","English","14","1","tree","TRUE","1","724","positive","item"
"267",8,"NA","35","English","15","6","frog","TRUE","1","1202","negative","alt"
"268",8,"NA","35","English","16","4","crayon","TRUE","1","1162","positive","item"
"269",8,"NA","35","English","17","8","balloon","TRUE","1","1238","negative","alt"
"270",8,"NA","35","English","18","6","pig","FALSE","1","939","negative","item"
"271",8,"NA","35","English","19","0","apple","TRUE","1","1362","negative","alt"
"272",8,"NA","35","English","20","0","fork","FALSE","1","2041","negative","item"
"273",8,"NA","35","English","21","1","elephant","FALSE","1","1876","positive","alt"
"274",8,"NA","35","English","22","7","shoe","TRUE","1","1052","positive","item"
"275",8,"NA","35","English","23","1","cat","FALSE","1","1082","negative","item"
"276",8,"NA","35","English","24","3","cow","TRUE","1","1334","negative","alt"
"277",8,"NA","35","English","25","5","bus","TRUE","1","3448","negative","alt"
"278",8,"NA","35","English","26","1","shirt","TRUE","1","1314","negative","alt"
"279",8,"NA","35","English","27","6","popsicle","TRUE","1","1094","positive","item"
"280",8,"NA","35","English","28","4","cake","FALSE","1","919","positive","alt"
"281",8,"NA","35","English","29","4","key","TRUE","1","1593","negative","alt"
"282",8,"NA","35","English","30","5","guitar","FALSE","1","1700","positive","alt"
"283",8,"NA","35","English","31","0","dog","TRUE","1","1685","positive","item"
"284",8,"NA","35","English","32","7","strawberry","FALSE","1","1866","positive","alt"
"285",8,"NA","35","English","33","8","flower","FALSE","1","949","negative","item"
"286",8,"NA","35","English","34","8","bike","TRUE","1","960","positive","item"
"287",8,"NA","35","English","35","2","donut","TRUE","1","1831","negative","alt"
"288",8,"NA","35","English","36","0","lion","FALSE","1","846","positive","alt"
"289",9,"NA","25","english","1","0","car","FALSE","1","637","positive","alt"
"290",9,"NA","25","english","2","6","frog","FALSE","1","1484","negative","item"
"291",9,"NA","25","english","3","5","elephant","FALSE","1","736","positive","alt"
"292",9,"NA","25","english","4","7","guitar","TRUE","1","982","negative","alt"
"293",9,"NA","25","english","5","3","tree","FALSE","1","872","positive","alt"
"294",9,"NA","25","english","6","2","shirt","FALSE","1","664","positive","alt"
"295",9,"NA","25","english","7","1","flower","TRUE","1","740","negative","alt"
"296",9,"NA","25","english","8","3","cow","TRUE","1","789","negative","alt"
"297",9,"NA","25","english","9","7","dog","TRUE","1","658","positive","item"
"298",9,"NA","25","english","10","3","key","FALSE","1","859","negative","item"
"299",9,"NA","25","english","11","8","turtle","FALSE","1","861","positive","alt"
"300",9,"NA","25","english","12","2","crayon","FALSE","0","1452","negative","alt"
"301",9,"NA","25","english","13","0","duck","TRUE","1","870","positive","item"
"302",9,"NA","25","english","14","8","horse","TRUE","1","529","positive","item"
"303",9,"NA","25","english","15","1","cat","FALSE","1","741","positive","alt"
"304",9,"NA","25","english","16","6","phone","TRUE","1","658","positive","item"
"305",9,"NA","25","english","17","7","carrot","FALSE","1","595","positive","alt"
"306",9,"NA","25","english","18","6","apple","FALSE","1","619","positive","alt"
"307",9,"NA","25","english","19","5","strawberry","FALSE","1","1573","negative","item"
"308",9,"NA","25","english","20","3","banana","TRUE","1","587","positive","item"
"309",9,"NA","25","english","21","0","purse","FALSE","1","690","negative","item"
"310",9,"NA","25","english","22","8","pig","FALSE","1","868","negative","item"
"311",9,"NA","25","english","23","5","cake","TRUE","1","557","positive","item"
"312",9,"NA","25","english","24","1","lion","TRUE","1","550","positive","item"
"313",9,"NA","25","english","25","4","bike","FALSE","1","683","negative","item"
"314",9,"NA","25","english","26","0","popsicle","FALSE","0","1004","negative","alt"
"315",9,"NA","25","english","27","5","fish","TRUE","1","934","negative","alt"
"316",9,"NA","25","english","28","7","balloon","FALSE","1","964","negative","item"
"317",9,"NA","25","english","29","1","fork","FALSE","1","852","negative","item"
"318",9,"NA","25","english","30","2","bus","FALSE","1","1207","negative","item"
"319",9,"NA","25","english","31","6","mitten","FALSE","0","1859","negative","alt"
"320",9,"NA","25","english","32","2","shoe","TRUE","1","870","positive","item"
"321",9,"NA","25","english","33","4","donut","TRUE","1","830","positive","item"
"322",9,"NA","25","english","34","8","bucket","FALSE","0","1344","negative","alt"
"323",9,"NA","25","english","35","4","cookie","FALSE","1","760","positive","alt"
"324",9,"NA","25","english","36","4","pencil","TRUE","1","1005","negative","alt"
"325",10,"NA","35","English","1","7","flower","TRUE","1","826","positive","item"
"326",10,"NA","35","English","2","4","elephant","TRUE","1","852","positive","item"
"327",10,"NA","35","English","3","1","popsicle","FALSE","1","997","positive","alt"
"328",10,"NA","35","English","4","3","purse","TRUE","1","574","positive","item"
"329",10,"NA","35","English","5","4","shirt","FALSE","0","645","negative","alt"
"330",10,"NA","35","English","6","3","horse","FALSE","1","811","positive","alt"
"331",10,"NA","35","English","7","5","duck","FALSE","1","1571","negative","item"
"332",10,"NA","35","English","8","6","strawberry","TRUE","1","1187","negative","alt"
"333",10,"NA","35","English","9","4","donut","FALSE","1","825","negative","item"
"334",10,"NA","35","English","10","0","shoe","FALSE","1","842","positive","alt"
"335",10,"NA","35","English","11","4","tree","FALSE","1","748","positive","alt"
"336",10,"NA","35","English","12","8","key","TRUE","1","965","negative","alt"
"337",10,"NA","35","English","13","0","balloon","TRUE","1","782","negative","alt"
"338",10,"NA","35","English","14","5","mitten","TRUE","1","832","negative","alt"
"339",10,"NA","35","English","15","5","cookie","TRUE","1","917","positive","item"
"340",10,"NA","35","English","16","1","cat","TRUE","1","544","positive","item"
"341",10,"NA","35","English","17","1","pig","FALSE","1","1024","negative","item"
"342",10,"NA","35","English","18","6","turtle","FALSE","1","856","positive","alt"
"343",10,"NA","35","English","19","5","cake","FALSE","1","821","positive","alt"
"344",10,"NA","35","English","20","7","bucket","FALSE","1","1318","positive","alt"
"345",10,"NA","35","English","21","6","pencil","TRUE","1","593","positive","item"
"346",10,"NA","35","English","22","2","lion","FALSE","1","825","negative","item"
"347",10,"NA","35","English","23","7","fork","FALSE","1","913","negative","item"
"348",10,"NA","35","English","24","3","bus","FALSE","1","731","negative","item"
"349",10,"NA","35","English","25","8","bike","TRUE","1","507","positive","item"
"350",10,"NA","35","English","26","0","dog","TRUE","1","529","positive","item"
"351",10,"NA","35","English","27","2","phone","TRUE","1","2537","negative","alt"
"352",10,"NA","35","English","28","2","crayon","FALSE","1","884","positive","alt"
"353",10,"NA","35","English","29","0","apple","FALSE","1","815","negative","item"
"354",10,"NA","35","English","30","1","car","TRUE","1","1138","negative","alt"
"355",10,"NA","35","English","31","2","cow","TRUE","1","653","positive","item"
"356",10,"NA","35","English","32","6","fish","FALSE","1","932","negative","item"
"357",10,"NA","35","English","33","7","banana","TRUE","1","925","negative","alt"
"358",10,"NA","35","English","34","8","frog","FALSE","1","666","negative","item"
"359",10,"NA","35","English","35","8","guitar","FALSE","1","661","positive","alt"
"360",10,"NA","35","English","36","3","carrot","TRUE","1","2098","negative","alt"
"361",11,"NA","35","English","1","4","banana","FALSE","1","1877","negative","item"
"362",11,"NA","35","English","2","5","tree","FALSE","1","970","positive","alt"
"363",11,"NA","35","English","3","8","duck","TRUE","1","1668","negative","alt"
"364",11,"NA","35","English","4","7","elephant","TRUE","1","906","positive","item"
"365",11,"NA","35","English","5","5","fish","FALSE","1","1189","negative","item"
"366",11,"NA","35","English","6","2","mitten","FALSE","1","1344","positive","alt"
"367",11,"NA","35","English","7","7","lion","FALSE","1","1000","negative","item"
"368",11,"NA","35","English","8","5","balloon","TRUE","1","905","positive","item"
"369",11,"NA","35","English","9","4","crayon","TRUE","1","877","positive","item"
"370",11,"NA","35","English","10","6","popsicle","TRUE","1","737","positive","item"
"371",11,"NA","35","English","11","3","turtle","TRUE","1","641","positive","item"
"372",11,"NA","35","English","12","1","cat","FALSE","1","779","positive","alt"
"373",11,"NA","35","English","13","6","strawberry","FALSE","1","906","positive","alt"
"374",11,"NA","35","English","14","0","shoe","FALSE","1","953","negative","item"
"375",11,"NA","35","English","15","6","pencil","FALSE","1","707","negative","item"
"376",11,"NA","35","English","16","2","flower","TRUE","1","1302","negative","alt"
"377",11,"NA","35","English","17","3","purse","FALSE","1","984","negative","item"
"378",11,"NA","35","English","18","2","cow","TRUE","1","551","positive","item"
"379",11,"NA","35","English","19","1","guitar","TRUE","1","689","positive","item"
"380",11,"NA","35","English","20","3","car","TRUE","1","968","negative","alt"
"381",11,"NA","35","English","21","7","cookie","TRUE","1","922","negative","alt"
